"ERI","CODE","CLAS","KIND","CNAME","SPEC","CCCCODE","BARCODE","SUPP","PREDAY","USERFLD1","USERFLD2","PRICE1","PRICE2","PRICE3","PRICE4","PRICE5","MADETYPE","CALCUTYPE","LOCALITY","IMPTRATE","GOODRATE","MARGIN","UNIT","INUNIT","INQTY","OUTUNIT","OUTQTY","LEN","WIDE","HIGHT","PUNIT","PACKUNIT","WETUNIT","NW","INNW","PACKNW","GW","INGW","PACKGW","CFT","INCFT","PACKCFT","CTNQTY","CTNINQTY","PACKQTY","FTQTY20","FTINQTY20","FTPQTY20","FTQTY40","FTINQTY40","FTPQTY40","FTQTY40H","FTINQTY40H","FTPQTY40H","FTQTY45","FTINQTY45","FTPQTY45","PACKDESC","PRODDESC","DESCRIP","ENAME","ESPEC","EPDESC","PICTURE","FCOST","CCOST","TDATE","SAFEQTY","MAXQTY","FQTY","CQTY","FBROWQTY","CBROWQTY","FLENDQTY","CLENDQTY","FPHSQTY","CPHSQTY","FORDQTY","CORDQTY","FSASMQTY","CSASMQTY","FSASKQTY","CSASKQTY","FAGTQTY","CAGTQTY","COSTSUBJ","SALESUBJ","STOCKSUBJ","RAWPSUBJ","HFINPSUBJ","FINPSUBJ","INSDATE","FLAG","GPFLAG","TTIME","UPDNFLAG","GUNSALEFLAG","PRHSSUBJ","FMASMQTY","CMASMQTY","FMASKQTY","CMASKQTY","EXPCOST","CURR","MINQTY","PRSFLAG","LPHSDATE","LSALDATE","LINDATE","LOUTDATE","LUPDDATE","LENDSUBJ","BROWSUBJ","EPDESC1","NTAXFLAG","MFLAG","NSDATE","PICTURES","PICTURED","PICTUREB","SCLAS","SCLASNAME","MCLAS","MCLASNAME","BCLAS","BCLASNAME","GPCQTY","APCODE","LASTUPD"
"00K00102OURBUCN3","E8","05","","將會復興起來(2片CD)(新卓安出版","300","","E8","101","0","","","300","0","0","0","0","0","1","","0","0","0","盒","盒","1","盒","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","200","200","2009/05/15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/05/15","1","0","","0","1","","0","0","0","0","0","NTD","1","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123454"
"00K00102OURNGCNT","E9","05","","喜樂泉(2片CD)(新卓安出版)","300","","E9","101","0","","","300","0","0","0","0","0","1","","0","0","0","盒","盒","1","盒","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","200","200","2009/05/15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/05/15","1","0","","0","1","","0","0","0","0","0","NTD","1","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123457"
"00K00102OUS4RCO0","E10","05","","獻上活祭(2片CD)(新卓安出版)","300","","E10","101","0","","","300","0","0","0","0","0","1","","0","0","0","盒","盒","1","盒","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","200","200","2009/05/15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/05/15","1","0","","0","1","","0","0","0","0","0","NTD","1","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123457"
"00K00102OUS9BCO7","E11","05","","Let`s Go一起看大海(新卓安出版)","300(2片CD)","","E11","101","0","","","300","0","0","0","0","0","1","","0","0","0","盒","盒","1","盒","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","200","200","2009/05/15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/05/15","1","0","","0","1","","0","0","0","0","0","NTD","1","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123457"
"00K00102OUSGPCOE","E12","05","","標竿人生(2片CD)(新卓安出版)","300","","E12","101","0","","","300","0","0","0","0","0","1","","0","0","0","盒","盒","1","盒","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","200","200","2009/05/15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/05/15","1","0","","0","1","","0","0","0","0","0","NTD","1","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123457"
"00K00102OXVPEDMX","9789861981130","06","","21世紀保羅書信辭典(精裝)(校園)","2600","","9789861981130","005","0","","","2600","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","1411.4","1411.4","2009/05/18","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/05/18","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2009/05/18","2011/03/28","2009/05/18","2011/03/28","2011/03/28","","","","0","0","","","","","","","","","","","0","","110303123358"
"00K00102PRVLIGUZ","9789575565916","06","","在六樓牧羊老牧人的叮嚀","180","","9789575565916","038","0","","","180","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","120","120","2009/06/17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/06/17","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/06/17","2010/06/07","2009/06/17","2010/06/07","2010/06/07","","","","0","0","","","","","","","","","","","0","","110303123403"
"00K00102PRVSZGVB","9789622948822","06","","舊約概論(中文聖經註釋)丘恩處著","610","","9789622948822","038","0","","","610","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","377.5","377.5","2009/06/17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/06/17","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/06/17","2009/06/25","2009/06/17","2009/06/25","2009/06/25","","","","0","0","","","","","","","","","","","0","","110303123416"
"00K00102PRW4EGVT","9789622949089","06","","新約概論(中文聖經註釋)周聯華著","432","","9789622949089","038","0","","","432","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","288","288","2009/06/17","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/06/17","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/06/17","2009/06/17","2009/06/17","2009/06/17","2009/06/17","","","","0","0","","","","","","","","","","","0","","110303123423"
"00K00102PRWS3GX3","CFT1192","06","","新約背景文獻選輯","750","","9789625131924","011","0","","","750","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","500","500","2009/06/17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/06/17","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/06/17","2009/08/24","2009/06/17","2009/08/24","2009/08/24","","","","0","0","","","","","","","","","","","0","","110303123449"
"00K00102PSQSF0EE","9789622448575","06","","基督教神學發展史3改教運動(宣道","975","","9789622448575","020","0","","","975","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","650","650","2009/06/18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/06/17","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/06/18","2011/03/31","2009/06/18","2011/03/31","2011/03/31","","","","0","0","","","","","","","","","","","0","","110303123403"
"00K00102PSQXR0ES","9789627350745","06","","新約聖經難題1-5集合編(蘇佐揚)","620","","9789627350745","038","0","","","620","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","413.5","413.5","2009/06/18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/06/18","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/06/18","2009/12/17","2009/06/18","2009/12/17","2009/12/17","","","","0","0","","","","","","","","","","","0","","110303123423"
"00K00102PYPL12PY","B1","01","","淺文理本聖經(全)聖經紙(施約瑟)","1200","","1010100003","038","0","","","1200","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","800","800","2009/06/24","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2007/05/17","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/07/10","2011/06/27","2009/07/10","2011/06/27","2011/06/27","","","","0","0","","","","","","","","","","","0","","110303123438"
"00K00102Q0PMO3PD","H006","09","","新版琴譜讚美詩(19X26CM)","350","","4710800602804","039","0","","","350","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","129.23033","129.23033","2015/01/23","100","0","1331","1102","0","0","1","1","0","0","0","0","0","0","0","0","0","0","5913.","","","","","","2009/06/26","1","0","","0","1","5913.","0","0","0","0","0","NTD","1","0","2009/08/14","","2012/10/25","","","","","","0","0","","","","","","","","","","","0","","150123161310"
"00K00102Q4UEC4XQ","14010-1","20","","函授進階(單冊)","10(工本費)","","14010-1","0076","0","","","10","0","0","0","0","0","0","","0","0","0","套","套","1","套","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","8","8","2014/02/21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","7104.","","","","","2007/03/21","0","0","","0","0","5913.","0","0","0","0","0","NTD","1","0","","2011/09/21","","2011/09/21","2011/09/21","","","","0","0","","","","","","","","","","","0","","140221173652"
"00K00102QBPHY6J9","AQ5557","18","","海洋彩色名卡","55","","4713027028983","006","0","","","55","0","0","0","0","0","1","","0","0","0","盒","盒","1","盒","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","34.08442","34.08442","2009/07/06","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/07/06","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2010/07/13","2010/11/14","2014/03/31","2010/11/14","2014/03/31","","","","0","0","","","","","","","","","","","0","","110303123450"
"00K00102QBPMS6JN","AQ5558","18","","都會彩色名卡","55","","4713027029003","006","0","","","55","0","0","0","0","0","1","","0","0","0","盒","盒","1","盒","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","34.08333","34.08333","2009/07/06","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/07/06","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2010/03/04","2010/08/30","2010/03/04","2010/08/30","2010/08/30","","","","0","0","","","","","","","","","","","0","","110303123450"
"00K00102QBPPS6JZ","AQ5559","18","","虹象彩色名卡","55","","4713027029027","006","0","","","55","0","0","0","0","0","1","","0","0","0","盒","盒","1","盒","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","34.08978","34.08978","2009/07/06","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/07/06","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2010/07/13","2010/12/20","2011/02/10","2010/12/20","2011/02/10","","","","0","0","","","","","","","","","","","0","","110303123456"
"00K00102QBPUD6KC","AQ5560","18","","禮車彩色名卡","55","","4713027029058","006","0","","","55","0","0","0","0","0","1","","0","0","0","盒","盒","1","盒","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","34.15571","34.15571","2009/07/06","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/07/06","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2010/09/01","2011/05/22","2014/03/31","2011/05/22","2014/03/31","","","","0","0","","","","","","","","","","","0","","110303123458"
"00K00102QBPXA6KJ","AQ5561","18","","琴貓彩色名卡","55","","4713027029065","006","0","","","55","0","0","0","0","0","1","","0","0","0","盒","盒","1","盒","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","34.08333","34.08333","2009/07/06","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/07/06","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2010/03/04","2010/08/30","2011/02/10","2010/08/30","2011/02/10","","","","0","0","","","","","","","","","","","0","","110303123458"
"00K00102QBQ0B6KQ","AQ5562","18","","紙盒彩色名卡","55","","4713027011565","006","0","","","55","0","0","0","0","0","1","","0","0","0","盒","盒","1","盒","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","34.06667","34.06667","2009/07/06","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/07/06","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2010/07/13","2010/12/04","2011/02/10","2010/12/04","2011/02/10","","","","0","0","","","","","","","","","","","0","","110303123450"
"00K00102QBQXE6LK","FM2501","18","","樂遊經文MEMO","25","","4713027035080","006","0","","","25","0","0","0","0","0","1","","0","0","0","包","包","1","包","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","15.56928","15.56928","2014/02/04","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/07/06","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2009/08/20","2013/12/06","2009/12/31","2013/12/06","2013/12/06","","","","0","0","","","","","","","","","","","0","","140204133708"
"00K00102QBR0W6LR","FTZ1801","18","","經文萬用封口貼(四季)","18","","4713027034441","006","0","","","18","0","0","0","0","0","1","","0","0","0","包","包","1","包","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","10.28513","10.27747","2014/01/24","1","0","44","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/07/06","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2010/07/13","2010/09/04","","","","","","","0","0","","","","","","","","","","","0","","140124151943"
"00K00102QBR9T6MK","FTZ2002","18","","主恩經文手工貼紙(四季)","20","","FTZ2002","006","0","","","20","0","0","0","0","0","1","","0","0","0","包","包","1","包","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","11.41667","11.41667","2013/04/23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2011/01/01","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2013/08/22","2014/01/05","2014/06/30","2014/01/05","2014/06/30","","","","0","0","","","","","","","","","","","0","","140505171916"
